mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
255.44848251342773,1.4991468021751424,5.129753541946411,0.2140129334922167,10,2,5,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.3935513062164388,0.3937309418317585,0.3912802560429635,0.3942962547442536,0.39447778551228757,0.39346730886954046,0.0011461214829182338,60
498.550044298172,2.7828672103945187,9.43979811668396,0.4409106854648729,10,2,5,200,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.39316405715539754,0.3936890077812969,0.3916588980506561,0.3943139844701992,0.3943001701770552,0.393425223526921,0.0009811343791195563,64
739.0651705265045,2.8405618112903337,14.064298248291015,0.4730815687839158,10,2,5,300,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.3935278617001297,0.3940025333366621,0.3920608561894026,0.3937707520520755,0.3937532683184474,0.39342305431934343,0.0006974667393281766,65
255.72647728919983,1.9200953565846712,5.369173526763916,0.4115009607545774,10,2,10,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.39313484286703604,0.39326922487767585,0.392276097683897,0.3940912526372759,0.3937582687463272,0.39330593736244246,0.0006184682139183165,67
491.0275918960571,5.722857315139789,8.982446956634522,0.2848470862148225,10,2,10,200,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.39340406304892683,0.3939064344794625,0.39200955806886434,0.3942568419333467,0.3939680209586325,0.3935089836978466,0.0007984058905620391,53
739.1505808830261,6.027765474103519,14.202888488769531,0.5994858246858674,10,2,10,300,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.3933567748976839,0.3939315865875928,0.3922382520983995,0.3939464471704232,0.39404016264293223,0.3935026446794063,0.0006767339159328862,57
252.7088592529297,2.2055942144570184,5.246337080001831,0.23344375526446456,10,4,2,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.39370002455951286,0.3940571841803577,0.3923897659277533,0.39401114641296875,0.3938314593080945,0.3935979160777374,0.0006174596128399836,47
488.6290459156036,6.552962800087929,9.336902332305907,0.21653715115527344,10,4,2,200,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.39333342023337087,0.39401867078749286,0.39178052105051414,0.3940717694404124,0.3941187336080885,0.3934646230239757,0.0008895920391705759,61
726.9202075004578,5.239721534823989,15.906005382537842,1.231140905059893,10,4,2,300,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.393217793964393,0.3938459801333476,0.3923119410803931,0.3943803638751795,0.3937846663305746,0.39350814907677756,0.0007023631440905806,55
249.3506209373474,1.9062764070052507,5.274067449569702,0.33639364296842567,10,4,5,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.39370002455951286,0.3940571841803577,0.3923897659277533,0.39401114641296875,0.3938314593080945,0.3935979160777374,0.0006174596128399836,47
